Gene ID	Description (SWISS PROT)	Description (Araport11)	xref_id	Hot_F1	Hot_F2	Hot_F3	Hot_F4	Hot_P1	Hot_P2	Hot_P3	Hot_P4
Locus_873_Transcript_24/26	Callose synthase 3	glucan synthase-like 12	AT5G13000	0	0	0	0	0	0	0	0
Locus_8764_Transcript_9/9	Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial	Amidase family protein	AT3G25660	0	0	0.100800042	0.292498709	0.396641745	0	0.280497202	0.165335656
Locus_8772_Transcript_3/8	Pentatricopeptide repeat-containing protein At5g66631	Tetratricopeptide repeat (TPR)-like superfamily protein		0	0	0	0	0	0	0	0
Locus_8791_Transcript_2/2	30S ribosomal protein S7, chloroplastic	ribosomal protein S7	ATCG00900	0	0	0	0	0.824442016	0.297655114	0.328941455	0.320713647
Locus_8810_Transcript_4/4	Pathogen-associated molecular patterns-induced protein A70	bromodomain protein (DUF761)		0	0	0	0	0	0	0	0
Locus_8831_Transcript_6/23	WD repeat-containing protein 44	Transducin/WD40 repeat-like superfamily protein	AT5G54200	0	0	0	0	0	0	0	0
Locus_8834_Transcript_3/4	Protein arginine methyltransferase NDUFAF7, mitochondrial	plant/protein	AT3G56750	0	0	0	0	0	0	0	0
Locus_8839_Transcript_3/3	Amino acid transporter AVT1C	Transmembrane amino acid transporter family protein	AT2G39130	0	0	0	0	0.399403806	0.04385698	0	0
Locus_884_Transcript_54/65	Transposon Ty3-I Gag-Pol polyprotein	hypothetical protein	AT4G13320	0	0	0	0	0	0	0	0
Locus_884_Transcript_55/65	Transposon Ty3-I Gag-Pol polyprotein	hypothetical protein	AT4G13320	0	0	0	0	0	0	0	0
Locus_8854_Transcript_2/2	Protein DEEPER ROOTING 1	hypothetical protein	AT1G17400	0	0	0	0	0	0	0	0
Locus_885_Transcript_19/22	U-box domain-containing protein 44	senescence-associated E3 ubiquitin ligase 1	AT1G20780	0	0	0	0	0	0	0	0
Locus_8885_Transcript_7/22	RNA demethylase ALKBH9B	oxidoreductase%2C 2OG-Fe(II) oxygenase family protein		1.933749519	0	1.400581805	3.351053632	18.72284816	0	8.890773841	6.496832663
Locus_8889_Transcript_2/2	Origin of replication complex subunit 1	origin recognition complex 1		0	0	0	0	0	0.567206993	2.485628707	1.179645028
Locus_88_Transcript_11/13	Uncharacterized protein At2g33490	hydroxyproline-rich glycoprotein family protein	AT2G33490	0.484928946	0	1.229493974	0.786736354	1.620921784	0.886060298	1.42540387	1.86432858
Locus_88_Transcript_13/13	Uncharacterized protein At2g33490	hydroxyproline-rich glycoprotein family protein	AT2G33490	0	0	0	0	0	0	0	0.631444603
Locus_8911_Transcript_6/6	Peroxidase 4	Peroxidase superfamily protein	AT5G05340	2.303678966	0	1.565511869	5.430294443	0.401765935	0	22.09351703	8.090352252
Locus_8919_Transcript_2/3				0.774210331	0	0	0	3.118827482	1.959325933	0.335251347	0.928319434
Locus_8935_Transcript_5/5	5'-adenylylsulfate reductase-like 5	APR-like 7	AT3G03860	0.350747227	0	0	0	6.37947765	0	0	0.489146963
Locus_8953_Transcript_6/14	Protein LONGIFOLIA 1	LONGIFOLIA protein	AT1G74160	0	0	0	0	0	0	0	0
Locus_8953_Transcript_8/14	Protein LONGIFOLIA 1	LONGIFOLIA protein	AT1G74160	0	0	0	0	0	0	0	0
Locus_896_Transcript_10/10	P-loop NTPase domain-containing protein LPA1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT5G60760	0	0	0	0	0	0.20272935	0.435217115	0.272105215
Locus_8977_Transcript_2/5	Uncharacterized metal-dependent hydrolase YabD	TatD related DNase		0	0	0	0	0	0	0	0
Locus_8_Transcript_10/10	DNA ligase 1	DNA ligase 1	AT1G08130	0	0	0	0	0	0	0	0
Locus_9002_Transcript_4/5	WPP domain-interacting protein 1	WPP domain interacting protein 1	AT4G26455	0	0	0	0	0	0	0	0
Locus_9010_Transcript_9/11	BRISC and BRCA1-A complex member 2	BRCA1-A complex subunit BRE-like protein		0.252679694	0	0.644425843	0.096026416	0.356070402	0	0	0
Locus_901_Transcript_4/4	Carnosine N-methyltransferase	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT2G32170	0	0	0	0	0.000207782	0.021811724	0	0
Locus_902_Transcript_13/14	Probable receptor-like protein kinase At2g42960	Protein kinase superfamily protein	AT1G56720	0	0	0	0	0	0	0	0
Locus_902_Transcript_14/14	Probable receptor-like protein kinase At2g42960	Protein kinase superfamily protein	AT1G56720	0	0	0	0	0	0	0	0
Locus_903_Transcript_13/13	Probable E3 ubiquitin-protein ligase ARI7	IBR domain-containing protein	AT1G65430	0	0	0	0	0	0	0	0
Locus_9054_Transcript_1/3	Candidapepsin-6	Eukaryotic aspartyl protease family protein		0	0	0	0	0	0	0	0
Locus_9054_Transcript_3/3	Chlorophyllide reductase 35.5 kDa chain	putative aminoacyl-tRNA ligase		0	0	0	0	0	0	0	0
Locus_905_Transcript_19/54	Ubiquitin C-terminal hydrolase 12	ubiquitin-specific protease 12	AT5G06600	0	0	0	0	1.457003308	0	0	0.365628242
Locus_905_Transcript_20/54	Ubiquitin C-terminal hydrolase 12	ubiquitin-specific protease 12		0.54773245	0	0	0	0.412655713	0	0.684833468	0.524016857
Locus_905_Transcript_25/54	Ubiquitin C-terminal hydrolase 12	ubiquitin-specific protease 12	AT3G11910	0	0	0	0	0	0	0	0
Locus_905_Transcript_28/54	Ubiquitin C-terminal hydrolase 12	ubiquitin-specific protease 12	AT3G11910	0	0	0	0	0	0	0	0
Locus_905_Transcript_35/54	Ubiquitin C-terminal hydrolase 12	ubiquitin-specific protease 12	AT5G06600	0	0	0	0	1.717752917	0.318396941	0	0.252636793
Locus_9061_Transcript_1/5	Tyrosine decarboxylase 2	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	AT2G20340	0.104079609	0	0.151219488	0.144149664	4.623988327	2.720007681	2.557582468	2.417589216
Locus_9061_Transcript_4/5	Tyrosine decarboxylase 2	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	AT2G20340	0	0	0	0	1.282793721	0.346958284	0.423562417	0.519919167
Locus_9061_Transcript_5/5	Tyrosine decarboxylase 2	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	AT2G20340	0	0	0	0	0	0	0	0
Locus_9069_Transcript_3/3	Holliday junction ATP-dependent DNA helicase RuvA	hypothetical protein		0	0	0	0	0	0	0	0
Locus_9103_Transcript_5/9	LRR receptor-like serine/threonine-protein kinase HSL2	HAESA-like 2		0	0	0	0	0	0	0	0
Locus_9103_Transcript_6/9	LRR receptor-like serine/threonine-protein kinase HSL2	HAESA-like 2	AT5G65710	0.187067029	0	0	0.145361552	0	0	0	0
Locus_9103_Transcript_7/9	LRR receptor-like serine/threonine-protein kinase HSL2	HAESA-like 2	AT5G65710	0	0	0	0	0	0	0	0
Locus_9103_Transcript_8/9	LRR receptor-like serine/threonine-protein kinase HSL2	HAESA-like 2	AT5G65710	0	0	0	0	0	0	0	0
Locus_9147_Transcript_5/5	Sulfite exporter TauE/SafE family protein 3	Sulfite exporter TauE/SafE family protein	AT2G25737	0	0	0	0	0	0	0	0
Locus_9155_Transcript_2/3	Protein phosphatase inhibitor 2	phosphoprotein phosphatase inhibitor		0	0	0	0	0	0	0	0
Locus_917_Transcript_1/1	Ribosomal RNA small subunit methyltransferase G	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		0.905222643	0	0	1.577398296	0.596991684	0	0.528861798	1.648257119
Locus_9182_Transcript_1/4	F-actin-capping protein subunit alpha-2	plant thionin family protein		0	0	1.89414138	0	2.385896327	0.039539456	0.123545765	0.045301081
Locus_9186_Transcript_8/9	Two-component response regulator-like APRR2	CheY-like two-component responsive regulator family protein	AT4G18020	0	0	0	0	0	0	0	0
Locus_9186_Transcript_9/9	Two-component response regulator-like APRR2	CheY-like two-component responsive regulator family protein	AT4G18020	0	0	0	0	0	0	0	0
Locus_9195_Transcript_2/12	NADH-ubiquinone oxidoreductase chain 6	NADH dehydrogenase 6	ATMG00270	0	0	0	0	0	0	0	0
Locus_9212_Transcript_1/3	Magnesium dechelatase SGRL, chloroplastic	STAY-GREEN-like protein	AT1G44000	0.718494411	0	0.182978874	0.138506178	2.16153743	3.778566845	2.840708577	1.723822515
Locus_9213_Transcript_1/1	E3 ubiquitin-protein ligase pub1	Pentatricopeptide repeat (PPR) superfamily protein		0.513083599	0	1.039756729	2.852810423	1.589432946	0.84755515	1.586744747	1.238361883
Locus_9235_Transcript_8/9	Aspartate--tRNA ligase, chloroplastic/mitochondrial	tRNA synthetase class II (D%2C K and N) family protein	AT4G33760	0	0	0	0	0.004275084	0	0	0
Locus_9239_Transcript_4/4	Phosphatidylinositol 4-kinase gamma 5	Phosphatidylinositol 3- and 4-kinase family protein	AT1G26270	0	0	0	0	0	0	0	0
Locus_9240_Transcript_10/11	Probable sodium/metabolite cotransporter BASS5, chloroplastic	Sodium Bile acid symporter family	AT4G22840	0	0	0	0.446378262	2.246843618	0	0	0.084633947
Locus_9240_Transcript_9/11	Formimidoylglutamase	dihydroflavonol 4-reductase/flavanone protein	AT3G02420	0	0	0	0	0	0	0	0
Locus_9241_Transcript_5/7	Nuclear transcription factor Y subunit A-7	nuclear factor Y%2C subunit A7		0	0	0	0	0	0	0	0
Locus_9261_Transcript_12/13	Serine carboxypeptidase 24	alpha/beta-Hydrolases superfamily protein		0	0	0	0	0	0	0	0
Locus_9262_Transcript_1/3	Ras-related protein RABC1	RAB GTPASE HOMOLOG B18		0.210351707	0	0	0	5.484224314	2.448830915	0	0
Locus_9270_Transcript_5/12	Mitogen-activated protein kinase 2	MAP kinase 4	AT4G01370	0	0	0	0	0	0.396322025	0	0
Locus_9270_Transcript_7/12	Mitogen-activated protein kinase 2	MAP kinase 4	AT4G01370	0	0	0	0	0	0	0	0
Locus_9271_Transcript_3/5	Peroxidase 15	Peroxidase superfamily protein	AT5G06720	0	0	0	0.322373043	0	0	0	0
Locus_927_Transcript_13/15	Probable RNA helicase SDE3	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT1G05460	0	0	0.359337446	1.111425875	0	0	0.805836653	1.057636729
Locus_9281_Transcript_4/5	Protein TRANSPARENT TESTA 9	CLEC16A-like protein	AT3G28430	0	0	0	0	0.444393427	0	0.180940035	0.02125907
Locus_9283_Transcript_7/7				0.735166253	0	0.502528754	0.914658454	10.979804	8.706071582	7.607335477	0.449381817
Locus_9290_Transcript_1/1	Phosphoenolpyruvate carboxylase	transmembrane protein	AT5G47580	0.643188329	0	0.186049334	0.057503941	0.900207859	0.351544375	0.118213417	0.410238605
Locus_9293_Transcript_5/6	Protein SOSEKI 5	UPSTREAM OF FLC protein (DUF966)		5.783322102	0	0.572549467	0.921044182	6.850842594	3.334688734	4.532658205	3.188743086
Locus_929_Transcript_21/22	Factor of DNA methylation 1	XH/XS domain-containing protein	AT1G15910	0	0	0	0	0	0	0	0
Locus_92_Transcript_14/64	ADP-ribosylation factor	ADP-ribosylation factor A1B		0	0	0	0	0	0	0	0
Locus_9301_Transcript_7/7	Protein FAR1-RELATED SEQUENCE 5	FAR1-related sequence 5	AT4G38180	0	0	0	0	0	0	0	0
Locus_9303_Transcript_4/11	E3 ubiquitin-protein ligase MIEL1	CHY-type/CTCHY-type/RING-type Zinc finger protein	AT5G18650	0	0	0	0	0	0.080623035	0	0
Locus_9309_Transcript_6/13	Trihelix transcription factor GT-1	Homeodomain-like superfamily protein	AT1G13450	0	0	0	0	0	0	0	0
Locus_9311_Transcript_1/1	Alanine--tRNA ligase	glucose-6-phosphate dehydrogenase 2		1.451275265	0	1.568895137	2.146217045	0.652962471	0.345084185	1.970993194	1.57141221
Locus_9326_Transcript_2/6	Tubby-like F-box protein 3	tubby like protein 3	AT2G47900	0	0	0	0	0.103858592	0	0	0
Locus_9326_Transcript_6/6	Tubby-like F-box protein 3	tubby like protein 3	AT2G47900	0	0	0	0	0	0	2.305007395	1.838179824
Locus_9338_Transcript_2/6	LRR receptor-like serine/threonine-protein kinase SIK1	ERECTA-like 1	AT5G62230	0	0	0.233620034	0	3.746335228	2.251040436	2.856953092	3.35918158
Locus_9356_Transcript_1/2	Serine/threonine-protein kinase ATM	Serine/Threonine-kinase ATM-like protein	AT3G48190	0.733854384	0	0.437587231	0.870705945	3.844672357	1.946664688	3.42421961	3.291988469
Locus_9356_Transcript_2/2	Serine/threonine-protein kinase ATM	Serine/Threonine-kinase ATM-like protein	AT3G48190	0	0	0	0	0	0	0	0
Locus_9357_Transcript_2/2	Protein LAZY 1	regulator of nonsense transcript protein		0	0	0	0	0	0	0	0
Locus_935_Transcript_6/14	Glutelin type-A 2	RmlC-like cupins superfamily protein	AT2G28680	0	0	0	0	0	0	0	0
Locus_9386_Transcript_2/2	Biotin synthase	hypothetical protein		0	0	0	0	0	0	0	0
Locus_93_Transcript_318/850	DNA annealing helicase and endonuclease ZRANB3	chromatin remodeling factor18	AT1G48310	0.187668212	0	0	0	8.685952984	3.192982183	1.731571715	1.841682949
Locus_93_Transcript_329/850	Thylakoid lumenal protein TL20.3, chloroplastic	Pentapeptide repeat-containing protein	AT2G45200	0	0	0	0	0	0	0	0
Locus_93_Transcript_546/850	Kinesin-like protein KIN-14F	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain-containing protein	AT2G47500	0	0	0	0	0	0	0	0
Locus_93_Transcript_665/850	Uncharacterised methyltransferase MT1546	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein		0	0	0	0	0	0	0	0
Locus_93_Transcript_704/850	Serine/threonine-protein kinase D6PKL2	D6 protein kinase like 2	AT5G47750	0	0	0	0	0.055217386	0	0	0
Locus_93_Transcript_755/850	Lon protease homolog, mitochondrial	lon protease 1	AT5G26860	0	0	0	0	0	0	0.125199799	0
Locus_93_Transcript_756/850	Lon protease homolog, mitochondrial	lon protease 1	AT5G26860	0	0	0	0	1.908974803	0.426467226	0.097805148	0.074256421
Locus_93_Transcript_825/850	Binding partner of ACD11 1	binding partner of acd11 1		0	0	0	0	0	0	0	0
Locus_93_Transcript_842/850	Putative secretory carrier-associated membrane protein 1	secretory carrier 3	AT2G20840	0	0	0	0	0	0	0	0
Locus_940_Transcript_5/5	Vacuolar protein sorting-associated protein 60.1	SNF7 family protein	AT3G10640	0.52532186	0	0	0.08801866	0.044150711	0.219090095	0.448704148	0
Locus_9415_Transcript_12/12	DNA-(apurinic or apyrimidinic site) endonuclease, chloroplastic	SAP domain-containing protein		0	0	0	0	0	0	0	0
Locus_9415_Transcript_6/12	DNA-(apurinic or apyrimidinic site) endonuclease, chloroplastic	SAP domain-containing protein		0	0	0	0	0	0	0	0
Locus_9426_Transcript_1/1	LOB domain-containing protein 15	LOB domain-containing protein 15		0.618132111	0	3.218060535	1.913431519	1.541319209	3.259290114	1.090273322	12.8341174
Locus_9433_Transcript_2/4	DNA-directed RNA polymerase subunit beta	RNA polymerase subunit beta	ATCG00190	0	0	0	0	0	0	0	0
Locus_9435_Transcript_12/44	Telomere repeat-binding protein 5	TRF-like 2	AT1G07540	0	0	0	0	0	0	0	0
Locus_9435_Transcript_18/44	Telomere repeat-binding protein 3	TRF-like 9	AT3G12560	0	0	0	0	0	0	0	0
Locus_9435_Transcript_34/44	Telomere repeat-binding protein 5	TRF-like 2	AT5G13820	0.725508918	0	0.217394227	0.096451517	0.614145959	0.308738228	1.036586371	0.874644065
Locus_9443_Transcript_8/14	Histone deacetylase 6	histone deacetylase-like protein		0	0	0	0	0	0	0	0
Locus_9503_Transcript_6/6	O-phospho-L-seryl-tRNA:Cys-tRNA synthase	Plant invertase/pectin methylesterase inhibitor superfamily protein		0	0	0	0	0.863576057	0	0	0
Locus_9516_Transcript_2/9	Membrane-bound transcription factor site-2 protease homolog	Peptidase M50 family protein	AT4G20310	0	0	0	0	0	0	0	0
Locus_9516_Transcript_4/9	Membrane-bound transcription factor site-2 protease homolog	Peptidase M50 family protein	AT4G20310	0	0	0	0	0	0	0	0
Locus_9528_Transcript_3/5	Protein CURVATURE THYLAKOID 1C, chloroplastic	CURVATURE THYLAKOID protein		0	0	0	0	0	0	0	0
Locus_952_Transcript_12/24	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	hypothetical protein (DUF1262)	AT1G13520	0	0	0	0	0	0	0	0
Locus_952_Transcript_18/24	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	hypothetical protein (DUF1262)	AT1G13520	0	0	2.037068819	0.282994735	1.468638692	0	2.377737702	0.945846627
Locus_9531_Transcript_12/12	PHD finger protein ALFIN-LIKE 8	alfin-like 3	AT5G20510	0	0	0	0	0	0	0	0
Locus_9535_Transcript_3/4	Proline iminopeptidase PfmaB	alpha/beta hydrolase family protein	AT1G15060	0	0	0	0	0	0	0	0
Locus_953_Transcript_27/44	UPF0496 protein 4	BPS1-like protein	AT2G46080	0	0	0	0	0	0	0	0
Locus_954_Transcript_9/12	Probable fructokinase-3	pfkB-like carbohydrate kinase family protein	AT1G06030	0	0	0	0	0	0	0	0
Locus_9563_Transcript_3/7	UPF0496 protein 1	transmembrane protein%2C putative (DUF677)	AT4G34320	0	0	0	0	0	0	0	0
Locus_9563_Transcript_5/7	UPF0496 protein 1	transmembrane protein%2C putative (DUF677)		0	0	0	0	0	0	0	0
Locus_9577_Transcript_8/9	Probable transcription factor At3g04930	DNA-binding storekeeper protein-related transcriptional regulator	AT3G04930	0	0	0.052457452	0.259350424	1.887150273	1.89333004	1.133071906	1.826780379
Locus_958_Transcript_17/17	Protein DETOXIFICATION 42	MATE efflux family protein	AT1G51340	0	0	0	0	0	0.526574185	0	0.267341985
Locus_9591_Transcript_2/2	Switch 2	switch 2	AT1G03750	0	0	0	0	0	0	0	0
Locus_959_Transcript_5/8	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	Single hybrid motif superfamily protein		0	0	0	0	0	0	0	0
Locus_9600_Transcript_2/2	Transcription factor WRKY45-2	WRKY DNA-binding protein 70		0.365257252	0	0	0.79227867	0.788591469	0	1.937649553	0.270648366
Locus_960_Transcript_7/11	Adenylate cyclase	DNA ligase-like protein	AT1G20100	0	0	0	0	0	0	0	0
Locus_9619_Transcript_4/5	E3 ubiquitin-protein ligase IAP-3	Zinc finger%2C C3HC4 type (RING finger) family protein	AT5G23110	0	0	0	0	0	0	0	0
Locus_9645_Transcript_2/7	Uncharacterized protein C23H3.12c	K+-H+ exchange-like protein	AT1G53760	0	0	0	0	0	0	0	0
Locus_9666_Transcript_3/5	Vacuolar protein sorting-associated protein 20 homolog 2	vacuolar protein sorting-associated protein 20.2	AT5G63880	0.076495523	0	0.048040871	0.046954753	0	0.229103579	0.275107013	0
Locus_967_Transcript_3/12	DNA topoisomerase 1 beta	DNA topoisomerase 1 beta	AT5G55310	0	0	0	0	0	0	0	0
Locus_9691_Transcript_2/4	Undecaprenyl-diphosphatase	double-stranded RNA-binding domain (DsRBD)-containing protein		0	0	0	0	0.049552919	0	0	0
Locus_9717_Transcript_1/1	Uncharacterized ABC transporter ATP-binding protein YDR061W	Plant self-incompatibility protein S1 family		0.053590056	0	0.004221797	0.016380788	0	0	0.246985665	0
Locus_973_Transcript_11/11	Protein REVEILLE 8	Homeodomain-like superfamily protein	AT3G09600	0	0	0	0	0	0	0	0
Locus_974_Transcript_11/13	Type IV inositol polyphosphate 5-phosphatase 3	DNAse I-like superfamily protein	AT1G71710	0	0	0	0	0	0	0	0.115657209
Locus_974_Transcript_12/13	Type IV inositol polyphosphate 5-phosphatase 3	DNAse I-like superfamily protein	AT1G71710	0	0	0	0	0	0	0	0
Locus_9769_Transcript_5/5	Copia protein	cysteine-rich RECEPTOR-like kinase		0	0	0	0	2.715898771	0	0.011293411	0.008509875
Locus_9781_Transcript_3/3	Peptidyl-prolyl cis-trans isomerase CYP26-2, chloroplastic	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein		0	0	0.008476853	0.640390735	0.33714222	0	0.426195839	0.120471591
Locus_9782_Transcript_10/12	E3 ubiquitin-protein ligase listerin	HEAT/U-box domain-containing protein	AT5G58410	0	0	0	0	0	0	0	0
Locus_979_Transcript_21/93	U-box domain-containing protein 12	ARM repeat superfamily protein	AT1G23180	0	0	0	0	0	0	0	0
Locus_979_Transcript_25/93	Nitric oxide synthase, brain	serine acetyltransferase 2%3B1		0	0	1.746160411	2.794116295	2.236569761	0.495787674	4.472882185	4.067373959
Locus_9834_Transcript_2/3	Probable LRR receptor-like serine/threonine-protein kinase At1g56130	Leucine-rich repeat transmembrane protein kinase		1.410098817	0	1.11153857	1.224333637	5.899247424	5.771005072	6.023184814	7.466881514
Locus_983_Transcript_6/6	F-box protein SKIP19	RNI-like superfamily protein	AT4G05460	0	0	0	0	0	0	0	0
Locus_9842_Transcript_4/4	7-cyano-7-deazaguanine synthase 1	low-molecular-weight cysteine-rich 44		0	0	0	0	0	0	0	0
Locus_9858_Transcript_13/13	Protein unc-13 homolog	elongation factor Ts (DUF810)	AT2G25800	0	0	0	0	0	0	0	0
Locus_9883_Transcript_13/40	Bifunctional nitrilase/nitrile hydratase NIT4B	nitrilase 4	AT5G22300	0	0	0	0	0	0	0	0
Locus_9885_Transcript_4/5	DNA replication licensing factor MCM7	Minichromosome maintenance (MCM2/3/5) family protein	AT4G02060	0	0	0.124227172	0	0.168019775	1.07803766	2.410133455	2.031928854
Locus_9887_Transcript_7/7	Cleavage and polyadenylation specificity factor subunit 3-I	cleavage and polyadenylation specificity factor 73-I	AT1G61010	0	0	0	0	0	0	0	0
Locus_9894_Transcript_1/1	Cyclin-dependent protein kinase inhibitor SMR4	cyclin-dependent kinase inhibitor		0	0	0	0	0	7.466846888	0	0
Locus_9920_Transcript_1/3	Protein disulfide isomerase pTAC5, chloroplastic	plastid transcriptionally active 5		0	0	0.598661283	0	0	0	0.027026177	0
Locus_9920_Transcript_2/3	Protein disulfide isomerase pTAC5, chloroplastic	plastid transcriptionally active 5		0	0	0	0	0	0	0	0
Locus_9920_Transcript_3/3	Protein disulfide isomerase pTAC5, chloroplastic	plastid transcriptionally active 5		0	0	0	0	0	0	0	0
Locus_9933_Transcript_4/10	Homeobox-leucine zipper protein ROC2	protodermal factor 2	AT4G04890	0	0	0	0	0	0	0	0
Locus_9947_Transcript_2/3	K(+) efflux antiporter 4	K+ efflux antiporter 4	AT2G19600	0	0	0	0	0	0	0	0
Locus_9960_Transcript_3/3	Pentatricopeptide repeat-containing protein At4g19440, chloroplastic	Tetratricopeptide repeat (TPR)-like superfamily protein	AT4G19440	0	0	0	0	0	0	0	0
Locus_998_Transcript_10/10	Xylose isomerase	xylose isomerase family protein	AT5G57655	0	0	0	0	0	0	0	0
